location,date,variant,num_sequences_total
Suriname,4/5/2021,S:677P.Pelican,57
Suriname,4/5/2021,others,57
Suriname,4/5/2021,non_who,57
Suriname,4/19/2021,Alpha,49
Suriname,4/19/2021,B.1.1.277,49
Suriname,4/19/2021,B.1.1.302,49
Suriname,4/19/2021,B.1.1.519,49
Suriname,4/19/2021,B.1.160,49
Suriname,4/19/2021,B.1.177,49
Suriname,4/19/2021,B.1.221,49
Suriname,4/19/2021,B.1.258,49
Suriname,4/19/2021,B.1.367,49
Suriname,4/19/2021,B.1.620,49
Suriname,4/19/2021,Beta,49
Suriname,4/19/2021,Delta,49
Suriname,4/19/2021,Epsilon,49
Suriname,4/19/2021,Eta,49
Suriname,4/19/2021,Gamma,49
Suriname,4/19/2021,Iota,49
Suriname,4/19/2021,Kappa,49
Suriname,4/19/2021,Lambda,49
Suriname,4/19/2021,Mu,49
Suriname,4/19/2021,Omicron,49
Suriname,4/19/2021,S:677H.Robin1,49
Suriname,4/19/2021,S:677P.Pelican,49
Suriname,4/19/2021,others,49
Suriname,4/19/2021,non_who,49
Suriname,5/3/2021,Alpha,23
Suriname,5/3/2021,B.1.1.277,23
Suriname,5/3/2021,B.1.1.302,23
Suriname,5/3/2021,B.1.1.519,23
Suriname,5/3/2021,B.1.160,23
Suriname,5/3/2021,B.1.177,23
Suriname,5/3/2021,B.1.221,23
Suriname,5/3/2021,B.1.258,23
Suriname,5/3/2021,B.1.367,23
Suriname,5/3/2021,B.1.620,23
Suriname,5/3/2021,Beta,23
Suriname,5/3/2021,Delta,23
Suriname,5/3/2021,Epsilon,23
Suriname,5/3/2021,Eta,23
Suriname,5/3/2021,Gamma,23
Suriname,5/3/2021,Iota,23
Suriname,5/3/2021,Kappa,23
Suriname,5/3/2021,Lambda,23
Suriname,5/3/2021,Mu,23
Suriname,5/3/2021,Omicron,23
Suriname,5/3/2021,S:677H.Robin1,23
Suriname,5/3/2021,S:677P.Pelican,23
Suriname,5/3/2021,others,23
Suriname,5/3/2021,non_who,23
Suriname,5/17/2021,Alpha,43
Suriname,5/17/2021,B.1.1.277,43
Suriname,5/17/2021,B.1.1.302,43
Suriname,5/17/2021,B.1.1.519,43
Suriname,5/17/2021,B.1.160,43
Suriname,5/17/2021,B.1.177,43
Suriname,5/17/2021,B.1.221,43
Suriname,5/17/2021,B.1.258,43
Suriname,5/17/2021,B.1.367,43
Suriname,5/17/2021,B.1.620,43
Suriname,5/17/2021,Beta,43
Suriname,5/17/2021,Delta,43
Suriname,5/17/2021,Epsilon,43
Suriname,5/17/2021,Eta,43
Suriname,5/17/2021,Gamma,43
Suriname,5/17/2021,Iota,43
Suriname,5/17/2021,Kappa,43
Suriname,5/17/2021,Lambda,43
Suriname,5/17/2021,Mu,43
Suriname,5/17/2021,Omicron,43
Suriname,5/17/2021,S:677H.Robin1,43
Suriname,5/17/2021,S:677P.Pelican,43
Suriname,5/17/2021,others,43
Suriname,5/17/2021,non_who,43
Suriname,5/31/2021,Alpha,53
Suriname,5/31/2021,B.1.1.277,53
Suriname,5/31/2021,B.1.1.302,53
Suriname,5/31/2021,B.1.1.519,53
Suriname,5/31/2021,B.1.160,53
Suriname,5/31/2021,B.1.177,53
Suriname,5/31/2021,B.1.221,53
Suriname,5/31/2021,B.1.258,53
Suriname,5/31/2021,B.1.367,53
Suriname,5/31/2021,B.1.620,53
Suriname,5/31/2021,Beta,53
Suriname,5/31/2021,Delta,53
Suriname,5/31/2021,Epsilon,53
Suriname,5/31/2021,Eta,53
Suriname,5/31/2021,Gamma,53
Suriname,5/31/2021,Iota,53
Suriname,5/31/2021,Kappa,53
Suriname,5/31/2021,Lambda,53
Suriname,5/31/2021,Mu,53
Suriname,5/31/2021,Omicron,53
Suriname,5/31/2021,S:677H.Robin1,53
Suriname,5/31/2021,S:677P.Pelican,53
Suriname,5/31/2021,others,53
Suriname,5/31/2021,non_who,53
Suriname,6/14/2021,Alpha,37
Suriname,6/14/2021,B.1.1.277,37
Suriname,6/14/2021,B.1.1.302,37
Suriname,6/14/2021,B.1.1.519,37
Suriname,6/14/2021,B.1.160,37
Suriname,6/14/2021,B.1.177,37
Suriname,6/14/2021,B.1.221,37
Suriname,6/14/2021,B.1.258,37
Suriname,6/14/2021,B.1.367,37
Suriname,6/14/2021,B.1.620,37
Suriname,6/14/2021,Beta,37
Suriname,6/14/2021,Delta,37
Suriname,6/14/2021,Epsilon,37
Suriname,6/14/2021,Eta,37
Suriname,6/14/2021,Gamma,37
Suriname,6/14/2021,Iota,37
Suriname,6/14/2021,Kappa,37
Suriname,6/14/2021,Lambda,37
Suriname,6/14/2021,Mu,37
Suriname,6/14/2021,Omicron,37
Suriname,6/14/2021,S:677H.Robin1,37
Suriname,6/14/2021,S:677P.Pelican,37
Suriname,6/14/2021,others,37
Suriname,6/14/2021,non_who,37
Suriname,6/28/2021,Alpha,50
Suriname,6/28/2021,B.1.1.277,50
Suriname,6/28/2021,B.1.1.302,50
Suriname,6/28/2021,B.1.1.519,50
Suriname,6/28/2021,B.1.160,50
Suriname,6/28/2021,B.1.177,50
Suriname,6/28/2021,B.1.221,50
Suriname,6/28/2021,B.1.258,50
Suriname,6/28/2021,B.1.367,50
Suriname,6/28/2021,B.1.620,50
Suriname,6/28/2021,Beta,50
Suriname,6/28/2021,Delta,50
Suriname,6/28/2021,Epsilon,50
Suriname,6/28/2021,Eta,50
Suriname,6/28/2021,Gamma,50
Suriname,6/28/2021,Iota,50
Suriname,6/28/2021,Kappa,50
Suriname,6/28/2021,Lambda,50
Suriname,6/28/2021,Mu,50
Suriname,6/28/2021,Omicron,50
Suriname,6/28/2021,S:677H.Robin1,50
Suriname,6/28/2021,S:677P.Pelican,50
Suriname,6/28/2021,others,50
Suriname,6/28/2021,non_who,50
Suriname,7/12/2021,Alpha,39
Suriname,7/12/2021,B.1.1.277,39
Suriname,7/12/2021,B.1.1.302,39
Suriname,7/12/2021,B.1.1.519,39
Suriname,7/12/2021,B.1.160,39
Suriname,7/12/2021,B.1.177,39
Suriname,7/12/2021,B.1.221,39
Suriname,7/12/2021,B.1.258,39
Suriname,7/12/2021,B.1.367,39
Suriname,7/12/2021,B.1.620,39
Suriname,7/12/2021,Beta,39
Suriname,7/12/2021,Delta,39
Suriname,7/12/2021,Epsilon,39
Suriname,7/12/2021,Eta,39
Suriname,7/12/2021,Gamma,39
Suriname,7/12/2021,Iota,39
Suriname,7/12/2021,Kappa,39
Suriname,7/12/2021,Lambda,39
Suriname,7/12/2021,Mu,39
Suriname,7/12/2021,Omicron,39
Suriname,7/12/2021,S:677H.Robin1,39
Suriname,7/12/2021,S:677P.Pelican,39
Suriname,7/12/2021,others,39
Suriname,7/12/2021,non_who,39
Suriname,7/26/2021,Alpha,35
Suriname,7/26/2021,B.1.1.277,35
Suriname,7/26/2021,B.1.1.302,35
Suriname,7/26/2021,B.1.1.519,35
Suriname,7/26/2021,B.1.160,35
Suriname,7/26/2021,B.1.177,35
Suriname,7/26/2021,B.1.221,35
Suriname,7/26/2021,B.1.258,35
Suriname,7/26/2021,B.1.367,35
Suriname,7/26/2021,B.1.620,35
Suriname,7/26/2021,Beta,35
Suriname,7/26/2021,Delta,35
Suriname,7/26/2021,Epsilon,35
Suriname,7/26/2021,Eta,35
Suriname,7/26/2021,Gamma,35
Suriname,7/26/2021,Iota,35
Suriname,7/26/2021,Kappa,35
Suriname,7/26/2021,Lambda,35
Suriname,7/26/2021,Mu,35
Suriname,7/26/2021,Omicron,35
Suriname,7/26/2021,S:677H.Robin1,35
Suriname,7/26/2021,S:677P.Pelican,35
Suriname,7/26/2021,others,35
Suriname,7/26/2021,non_who,35
Suriname,8/9/2021,Alpha,50
Suriname,8/9/2021,B.1.1.277,50
Suriname,8/9/2021,B.1.1.302,50
Suriname,8/9/2021,B.1.1.519,50
Suriname,8/9/2021,B.1.160,50
Suriname,8/9/2021,B.1.177,50
Suriname,8/9/2021,B.1.221,50
Suriname,8/9/2021,B.1.258,50
Suriname,8/9/2021,B.1.367,50
Suriname,8/9/2021,B.1.620,50
Suriname,8/9/2021,Beta,50
Suriname,8/9/2021,Delta,50
Suriname,8/9/2021,Epsilon,50
Suriname,8/9/2021,Eta,50
Suriname,8/9/2021,Gamma,50
Suriname,8/9/2021,Iota,50
Suriname,8/9/2021,Kappa,50
Suriname,8/9/2021,Lambda,50
Suriname,8/9/2021,Mu,50
Suriname,8/9/2021,Omicron,50
Suriname,8/9/2021,S:677H.Robin1,50
Suriname,8/9/2021,S:677P.Pelican,50
Suriname,8/9/2021,others,50
Suriname,8/9/2021,non_who,50
Suriname,8/23/2021,Alpha,43
Suriname,8/23/2021,B.1.1.277,43
Suriname,8/23/2021,B.1.1.302,43
Suriname,8/23/2021,B.1.1.519,43
Suriname,8/23/2021,B.1.160,43
Suriname,8/23/2021,B.1.177,43
Suriname,8/23/2021,B.1.221,43
Suriname,8/23/2021,B.1.258,43
Suriname,8/23/2021,B.1.367,43
Suriname,8/23/2021,B.1.620,43
Suriname,8/23/2021,Beta,43
Suriname,8/23/2021,Delta,43
Suriname,8/23/2021,Epsilon,43
Suriname,8/23/2021,Eta,43
Suriname,8/23/2021,Gamma,43
Suriname,8/23/2021,Iota,43
Suriname,8/23/2021,Kappa,43
Suriname,8/23/2021,Lambda,43
Suriname,8/23/2021,Mu,43
Suriname,8/23/2021,Omicron,43
Suriname,8/23/2021,S:677H.Robin1,43
Suriname,8/23/2021,S:677P.Pelican,43
Suriname,8/23/2021,others,43
Suriname,8/23/2021,non_who,43
Suriname,9/6/2021,Alpha,57
Suriname,9/6/2021,B.1.1.277,57
Suriname,9/6/2021,B.1.1.302,57
Suriname,9/6/2021,B.1.1.519,57
Suriname,9/6/2021,B.1.160,57
Suriname,9/6/2021,B.1.177,57
Suriname,9/6/2021,B.1.221,57
Suriname,9/6/2021,B.1.258,57
Suriname,9/6/2021,B.1.367,57
Suriname,9/6/2021,B.1.620,57
Suriname,9/6/2021,Beta,57
Suriname,9/6/2021,Delta,57
Suriname,9/6/2021,Epsilon,57
Suriname,9/6/2021,Eta,57
Suriname,9/6/2021,Gamma,57
Suriname,9/6/2021,Iota,57
Suriname,9/6/2021,Kappa,57
Suriname,9/6/2021,Lambda,57
Suriname,9/6/2021,Mu,57
Suriname,9/6/2021,Omicron,57
Suriname,9/6/2021,S:677H.Robin1,57
Suriname,9/6/2021,S:677P.Pelican,57
Suriname,9/6/2021,others,57
Suriname,9/6/2021,non_who,57
Suriname,9/20/2021,Alpha,64
Suriname,9/20/2021,B.1.1.277,64
Suriname,9/20/2021,B.1.1.302,64
Suriname,9/20/2021,B.1.1.519,64
Suriname,9/20/2021,B.1.160,64
Suriname,9/20/2021,B.1.177,64
Suriname,9/20/2021,B.1.221,64
Suriname,9/20/2021,B.1.258,64
Suriname,9/20/2021,B.1.367,64
Suriname,9/20/2021,B.1.620,64
Suriname,9/20/2021,Beta,64
Suriname,9/20/2021,Delta,64
Suriname,9/20/2021,Epsilon,64
Suriname,9/20/2021,Eta,64
Suriname,9/20/2021,Gamma,64
Suriname,9/20/2021,Iota,64
Suriname,9/20/2021,Kappa,64
Suriname,9/20/2021,Lambda,64
Suriname,9/20/2021,Mu,64
Suriname,9/20/2021,Omicron,64
Suriname,9/20/2021,S:677H.Robin1,64
Suriname,9/20/2021,S:677P.Pelican,64
Suriname,9/20/2021,others,64
Suriname,9/20/2021,non_who,64
Suriname,10/4/2021,Alpha,31
Suriname,10/4/2021,B.1.1.277,31
Suriname,10/4/2021,B.1.1.302,31
Suriname,10/4/2021,B.1.1.519,31
Suriname,10/4/2021,B.1.160,31
Suriname,10/4/2021,B.1.177,31
Suriname,10/4/2021,B.1.221,31
Suriname,10/4/2021,B.1.258,31
Suriname,10/4/2021,B.1.367,31
Suriname,10/4/2021,B.1.620,31
Suriname,10/4/2021,Beta,31
Suriname,10/4/2021,Delta,31
Suriname,10/4/2021,Epsilon,31
Suriname,10/4/2021,Eta,31
Suriname,10/4/2021,Gamma,31
Suriname,10/4/2021,Iota,31
Suriname,10/4/2021,Kappa,31
Suriname,10/4/2021,Lambda,31
Suriname,10/4/2021,Mu,31
Suriname,10/4/2021,Omicron,31
Suriname,10/4/2021,S:677H.Robin1,31
Suriname,10/4/2021,S:677P.Pelican,31
Suriname,10/4/2021,others,31
Suriname,10/4/2021,non_who,31
Suriname,10/18/2021,Alpha,39
Suriname,10/18/2021,B.1.1.277,39
Suriname,10/18/2021,B.1.1.302,39
Suriname,10/18/2021,B.1.1.519,39
Suriname,10/18/2021,B.1.160,39
Suriname,10/18/2021,B.1.177,39
Suriname,10/18/2021,B.1.221,39
Suriname,10/18/2021,B.1.258,39
Suriname,10/18/2021,B.1.367,39
Suriname,10/18/2021,B.1.620,39
Suriname,10/18/2021,Beta,39
Suriname,10/18/2021,Delta,39
Suriname,10/18/2021,Epsilon,39
Suriname,10/18/2021,Eta,39
Suriname,10/18/2021,Gamma,39
Suriname,10/18/2021,Iota,39
Suriname,10/18/2021,Kappa,39
Suriname,10/18/2021,Lambda,39
Suriname,10/18/2021,Mu,39
Suriname,10/18/2021,Omicron,39
Suriname,10/18/2021,S:677H.Robin1,39
Suriname,10/18/2021,S:677P.Pelican,39
Suriname,10/18/2021,others,39
Suriname,10/18/2021,non_who,39
Suriname,11/1/2021,Alpha,16
Suriname,11/1/2021,B.1.1.277,16
Suriname,11/1/2021,B.1.1.302,16
Suriname,11/1/2021,B.1.1.519,16
Suriname,11/1/2021,B.1.160,16
Suriname,11/1/2021,B.1.177,16
Suriname,11/1/2021,B.1.221,16
Suriname,11/1/2021,B.1.258,16
Suriname,11/1/2021,B.1.367,16
Suriname,11/1/2021,B.1.620,16
Suriname,11/1/2021,Beta,16
Suriname,11/1/2021,Delta,16
Suriname,11/1/2021,Epsilon,16
Suriname,11/1/2021,Eta,16
Suriname,11/1/2021,Gamma,16
Suriname,11/1/2021,Iota,16
Suriname,11/1/2021,Kappa,16
Suriname,11/1/2021,Lambda,16
Suriname,11/1/2021,Mu,16
Suriname,11/1/2021,Omicron,16
Suriname,11/1/2021,S:677H.Robin1,16
Suriname,11/1/2021,S:677P.Pelican,16
Suriname,11/1/2021,others,16
Suriname,11/1/2021,non_who,16
Suriname,11/15/2021,Alpha,23
Suriname,11/15/2021,B.1.1.277,23
Suriname,11/15/2021,B.1.1.302,23
Suriname,11/15/2021,B.1.1.519,23
Suriname,11/15/2021,B.1.160,23
Suriname,11/15/2021,B.1.177,23
Suriname,11/15/2021,B.1.221,23
Suriname,11/15/2021,B.1.258,23
Suriname,11/15/2021,B.1.367,23
Suriname,11/15/2021,B.1.620,23
Suriname,11/15/2021,Beta,23
Suriname,11/15/2021,Delta,23
Suriname,11/15/2021,Epsilon,23
Suriname,11/15/2021,Eta,23
Suriname,11/15/2021,Gamma,23
Suriname,11/15/2021,Iota,23
Suriname,11/15/2021,Kappa,23
Suriname,11/15/2021,Lambda,23
Suriname,11/15/2021,Mu,23
Suriname,11/15/2021,Omicron,23
Suriname,11/15/2021,S:677H.Robin1,23
Suriname,11/15/2021,S:677P.Pelican,23
Suriname,11/15/2021,others,23
Suriname,11/15/2021,non_who,23
Suriname,11/29/2021,Alpha,17
Suriname,11/29/2021,B.1.1.277,17
Suriname,11/29/2021,B.1.1.302,17
Suriname,11/29/2021,B.1.1.519,17
Suriname,11/29/2021,B.1.160,17
Suriname,11/29/2021,B.1.177,17
Suriname,11/29/2021,B.1.221,17
Suriname,11/29/2021,B.1.258,17
Suriname,11/29/2021,B.1.367,17
Suriname,11/29/2021,B.1.620,17
Suriname,11/29/2021,Beta,17
Suriname,11/29/2021,Delta,17
Suriname,11/29/2021,Epsilon,17
Suriname,11/29/2021,Eta,17
Suriname,11/29/2021,Gamma,17
Suriname,11/29/2021,Iota,17
Suriname,11/29/2021,Kappa,17
Suriname,11/29/2021,Lambda,17
Suriname,11/29/2021,Mu,17
Suriname,11/29/2021,Omicron,17
Suriname,11/29/2021,S:677H.Robin1,17
Suriname,11/29/2021,S:677P.Pelican,17
Suriname,11/29/2021,others,17
Suriname,11/29/2021,non_who,17
Suriname,12/13/2021,Alpha,23
Suriname,12/13/2021,B.1.1.277,23
Suriname,12/13/2021,B.1.1.302,23
Suriname,12/13/2021,B.1.1.519,23
Suriname,12/13/2021,B.1.160,23
Suriname,12/13/2021,B.1.177,23
Suriname,12/13/2021,B.1.221,23
Suriname,12/13/2021,B.1.258,23
Suriname,12/13/2021,B.1.367,23
Suriname,12/13/2021,B.1.620,23
Suriname,12/13/2021,Beta,23
Suriname,12/13/2021,Delta,23
Suriname,12/13/2021,Epsilon,23
Suriname,12/13/2021,Eta,23
Suriname,12/13/2021,Gamma,23
Suriname,12/13/2021,Iota,23
Suriname,12/13/2021,Kappa,23
Suriname,12/13/2021,Lambda,23
Suriname,12/13/2021,Mu,23
Suriname,12/13/2021,Omicron,23
Suriname,12/13/2021,S:677H.Robin1,23
Suriname,12/13/2021,S:677P.Pelican,23
Suriname,12/13/2021,others,23
Suriname,12/13/2021,non_who,23
Sweden,5/11/2020,Alpha,52
Sweden,5/11/2020,B.1.1.277,52
Sweden,5/11/2020,B.1.1.302,52
Sweden,5/11/2020,B.1.1.519,52
Sweden,5/11/2020,B.1.160,52
Sweden,5/11/2020,B.1.177,52
Sweden,5/11/2020,B.1.221,52
Sweden,5/11/2020,B.1.258,52
Sweden,5/11/2020,B.1.367,52
Sweden,5/11/2020,B.1.620,52
Sweden,5/11/2020,Beta,52
Sweden,5/11/2020,Delta,52
Sweden,5/11/2020,Epsilon,52
Sweden,5/11/2020,Eta,52
Sweden,5/11/2020,Gamma,52
Sweden,5/11/2020,Iota,52
Sweden,5/11/2020,Kappa,52
Sweden,5/11/2020,Lambda,52
Sweden,5/11/2020,Mu,52
Sweden,5/11/2020,Omicron,52
Sweden,5/11/2020,S:677H.Robin1,52
Sweden,5/11/2020,S:677P.Pelican,52
Sweden,5/11/2020,others,52
Sweden,5/11/2020,non_who,52
Sweden,5/25/2020,Alpha,81
Sweden,5/25/2020,B.1.1.277,81
Sweden,5/25/2020,B.1.1.302,81
Sweden,5/25/2020,B.1.1.519,81
Sweden,5/25/2020,B.1.160,81
Sweden,5/25/2020,B.1.177,81
Sweden,5/25/2020,B.1.221,81
Sweden,5/25/2020,B.1.258,81
Sweden,5/25/2020,B.1.367,81
Sweden,5/25/2020,B.1.620,81
Sweden,5/25/2020,Beta,81
Sweden,5/25/2020,Delta,81
Sweden,5/25/2020,Epsilon,81
Sweden,5/25/2020,Eta,81
Sweden,5/25/2020,Gamma,81
Sweden,5/25/2020,Iota,81
Sweden,5/25/2020,Kappa,81
Sweden,5/25/2020,Lambda,81
Sweden,5/25/2020,Mu,81
Sweden,5/25/2020,Omicron,81
Sweden,5/25/2020,S:677H.Robin1,81
Sweden,5/25/2020,S:677P.Pelican,81
Sweden,5/25/2020,others,81
Sweden,5/25/2020,non_who,81
Sweden,6/8/2020,Alpha,83
Sweden,6/8/2020,B.1.1.277,83
Sweden,6/8/2020,B.1.1.302,83
Sweden,6/8/2020,B.1.1.519,83
Sweden,6/8/2020,B.1.160,83
Sweden,6/8/2020,B.1.177,83
Sweden,6/8/2020,B.1.221,83
Sweden,6/8/2020,B.1.258,83
Sweden,6/8/2020,B.1.367,83
Sweden,6/8/2020,B.1.620,83
Sweden,6/8/2020,Beta,83
Sweden,6/8/2020,Delta,83
Sweden,6/8/2020,Epsilon,83
Sweden,6/8/2020,Eta,83
Sweden,6/8/2020,Gamma,83
Sweden,6/8/2020,Iota,83
Sweden,6/8/2020,Kappa,83
Sweden,6/8/2020,Lambda,83
Sweden,6/8/2020,Mu,83
Sweden,6/8/2020,Omicron,83
Sweden,6/8/2020,S:677H.Robin1,83
Sweden,6/8/2020,S:677P.Pelican,83
Sweden,6/8/2020,others,83
Sweden,6/8/2020,non_who,83
Sweden,6/22/2020,Alpha,36
Sweden,6/22/2020,B.1.1.277,36
Sweden,6/22/2020,B.1.1.302,36
Sweden,6/22/2020,B.1.1.519,36
Sweden,6/22/2020,B.1.160,36
Sweden,6/22/2020,B.1.177,36
Sweden,6/22/2020,B.1.221,36
Sweden,6/22/2020,B.1.258,36
Sweden,6/22/2020,B.1.367,36
Sweden,6/22/2020,B.1.620,36
Sweden,6/22/2020,Beta,36
Sweden,6/22/2020,Delta,36
Sweden,6/22/2020,Epsilon,36
Sweden,6/22/2020,Eta,36
Sweden,6/22/2020,Gamma,36
Sweden,6/22/2020,Iota,36
Sweden,6/22/2020,Kappa,36
Sweden,6/22/2020,Lambda,36
Sweden,6/22/2020,Mu,36
Sweden,6/22/2020,Omicron,36
Sweden,6/22/2020,S:677H.Robin1,36
Sweden,6/22/2020,S:677P.Pelican,36
Sweden,6/22/2020,others,36
Sweden,6/22/2020,non_who,36
Sweden,7/6/2020,Alpha,43
Sweden,7/6/2020,B.1.1.277,43
Sweden,7/6/2020,B.1.1.302,43
Sweden,7/6/2020,B.1.1.519,43
Sweden,7/6/2020,B.1.160,43
Sweden,7/6/2020,B.1.177,43
Sweden,7/6/2020,B.1.221,43
Sweden,7/6/2020,B.1.258,43
Sweden,7/6/2020,B.1.367,43
Sweden,7/6/2020,B.1.620,43
Sweden,7/6/2020,Beta,43
Sweden,7/6/2020,Delta,43
Sweden,7/6/2020,Epsilon,43
Sweden,7/6/2020,Eta,43
Sweden,7/6/2020,Gamma,43
Sweden,7/6/2020,Iota,43
Sweden,7/6/2020,Kappa,43
Sweden,7/6/2020,Lambda,43
Sweden,7/6/2020,Mu,43
Sweden,7/6/2020,Omicron,43
Sweden,7/6/2020,S:677H.Robin1,43
Sweden,7/6/2020,S:677P.Pelican,43
Sweden,7/6/2020,others,43
Sweden,7/6/2020,non_who,43
Sweden,7/20/2020,Alpha,40
Sweden,7/20/2020,B.1.1.277,40
Sweden,7/20/2020,B.1.1.302,40
Sweden,7/20/2020,B.1.1.519,40
Sweden,7/20/2020,B.1.160,40
Sweden,7/20/2020,B.1.177,40
Sweden,7/20/2020,B.1.221,40
Sweden,7/20/2020,B.1.258,40
Sweden,7/20/2020,B.1.367,40
Sweden,7/20/2020,B.1.620,40
Sweden,7/20/2020,Beta,40
Sweden,7/20/2020,Delta,40
Sweden,7/20/2020,Epsilon,40
Sweden,7/20/2020,Eta,40
Sweden,7/20/2020,Gamma,40
Sweden,7/20/2020,Iota,40
Sweden,7/20/2020,Kappa,40
Sweden,7/20/2020,Lambda,40
Sweden,7/20/2020,Mu,40
Sweden,7/20/2020,Omicron,40
Sweden,7/20/2020,S:677H.Robin1,40
Sweden,7/20/2020,S:677P.Pelican,40
Sweden,7/20/2020,others,40
Sweden,7/20/2020,non_who,40
Sweden,8/3/2020,Alpha,15
Sweden,8/3/2020,B.1.1.277,15
Sweden,8/3/2020,B.1.1.302,15
Sweden,8/3/2020,B.1.1.519,15
Sweden,8/3/2020,B.1.160,15
Sweden,8/3/2020,B.1.177,15
Sweden,8/3/2020,B.1.221,15
Sweden,8/3/2020,B.1.258,15
Sweden,8/3/2020,B.1.367,15
Sweden,8/3/2020,B.1.620,15
Sweden,8/3/2020,Beta,15
Sweden,8/3/2020,Delta,15
Sweden,8/3/2020,Epsilon,15
Sweden,8/3/2020,Eta,15
Sweden,8/3/2020,Gamma,15
Sweden,8/3/2020,Iota,15
Sweden,8/3/2020,Kappa,15
Sweden,8/3/2020,Lambda,15
Sweden,8/3/2020,Mu,15
Sweden,8/3/2020,Omicron,15
Sweden,8/3/2020,S:677H.Robin1,15
Sweden,8/3/2020,S:677P.Pelican,15
Sweden,8/3/2020,others,15
Sweden,8/3/2020,non_who,15
Sweden,8/17/2020,Alpha,41
Sweden,8/17/2020,B.1.1.277,41
Sweden,8/17/2020,B.1.1.302,41
Sweden,8/17/2020,B.1.1.519,41
Sweden,8/17/2020,B.1.160,41
Sweden,8/17/2020,B.1.177,41
Sweden,8/17/2020,B.1.221,41
Sweden,8/17/2020,B.1.258,41
Sweden,8/17/2020,B.1.367,41
Sweden,8/17/2020,B.1.620,41
Sweden,8/17/2020,Beta,41
Sweden,8/17/2020,Delta,41
Sweden,8/17/2020,Epsilon,41
Sweden,8/17/2020,Eta,41
Sweden,8/17/2020,Gamma,41
Sweden,8/17/2020,Iota,41
Sweden,8/17/2020,Kappa,41
Sweden,8/17/2020,Lambda,41
Sweden,8/17/2020,Mu,41
Sweden,8/17/2020,Omicron,41
Sweden,8/17/2020,S:677H.Robin1,41
Sweden,8/17/2020,S:677P.Pelican,41
Sweden,8/17/2020,others,41
Sweden,8/17/2020,non_who,41
Sweden,8/31/2020,Alpha,43
Sweden,8/31/2020,B.1.1.277,43
Sweden,8/31/2020,B.1.1.302,43
Sweden,8/31/2020,B.1.1.519,43
Sweden,8/31/2020,B.1.160,43
Sweden,8/31/2020,B.1.177,43
Sweden,8/31/2020,B.1.221,43
Sweden,8/31/2020,B.1.258,43
Sweden,8/31/2020,B.1.367,43
Sweden,8/31/2020,B.1.620,43
Sweden,8/31/2020,Beta,43
Sweden,8/31/2020,Delta,43
Sweden,8/31/2020,Epsilon,43
Sweden,8/31/2020,Eta,43
Sweden,8/31/2020,Gamma,43
Sweden,8/31/2020,Iota,43
Sweden,8/31/2020,Kappa,43
Sweden,8/31/2020,Lambda,43
Sweden,8/31/2020,Mu,43
Sweden,8/31/2020,Omicron,43
Sweden,8/31/2020,S:677H.Robin1,43
Sweden,8/31/2020,S:677P.Pelican,43
Sweden,8/31/2020,others,43
Sweden,8/31/2020,non_who,43
Sweden,9/14/2020,Alpha,38
Sweden,9/14/2020,B.1.1.277,38
Sweden,9/14/2020,B.1.1.302,38
Sweden,9/14/2020,B.1.1.519,38
Sweden,9/14/2020,B.1.160,38
Sweden,9/14/2020,B.1.177,38
Sweden,9/14/2020,B.1.221,38
Sweden,9/14/2020,B.1.258,38
Sweden,9/14/2020,B.1.367,38
Sweden,9/14/2020,B.1.620,38
Sweden,9/14/2020,Beta,38
Sweden,9/14/2020,Delta,38
Sweden,9/14/2020,Epsilon,38
Sweden,9/14/2020,Eta,38
Sweden,9/14/2020,Gamma,38
Sweden,9/14/2020,Iota,38
Sweden,9/14/2020,Kappa,38
Sweden,9/14/2020,Lambda,38
Sweden,9/14/2020,Mu,38
Sweden,9/14/2020,Omicron,38
Sweden,9/14/2020,S:677H.Robin1,38
Sweden,9/14/2020,S:677P.Pelican,38
Sweden,9/14/2020,others,38
Sweden,9/14/2020,non_who,38
Sweden,9/28/2020,Alpha,54
Sweden,9/28/2020,B.1.1.277,54
Sweden,9/28/2020,B.1.1.302,54
Sweden,9/28/2020,B.1.1.519,54
Sweden,9/28/2020,B.1.160,54
Sweden,9/28/2020,B.1.177,54
Sweden,9/28/2020,B.1.221,54
Sweden,9/28/2020,B.1.258,54
Sweden,9/28/2020,B.1.367,54
Sweden,9/28/2020,B.1.620,54
Sweden,9/28/2020,Beta,54
Sweden,9/28/2020,Delta,54
Sweden,9/28/2020,Epsilon,54
Sweden,9/28/2020,Eta,54
Sweden,9/28/2020,Gamma,54
Sweden,9/28/2020,Iota,54
Sweden,9/28/2020,Kappa,54
Sweden,9/28/2020,Lambda,54
Sweden,9/28/2020,Mu,54
Sweden,9/28/2020,Omicron,54
Sweden,9/28/2020,S:677H.Robin1,54
Sweden,9/28/2020,S:677P.Pelican,54
Sweden,9/28/2020,others,54
Sweden,9/28/2020,non_who,54
Sweden,10/12/2020,Alpha,45
Sweden,10/12/2020,B.1.1.277,45
Sweden,10/12/2020,B.1.1.302,45
Sweden,10/12/2020,B.1.1.519,45
Sweden,10/12/2020,B.1.160,45
Sweden,10/12/2020,B.1.177,45
Sweden,10/12/2020,B.1.221,45
Sweden,10/12/2020,B.1.258,45
Sweden,10/12/2020,B.1.367,45
Sweden,10/12/2020,B.1.620,45
